stable_sample_id,label,budget_source,budget_bytes,requested_bpp,encode_axis,cache_key,codestream_sha256,emitted_bytes,realized_bpp,search_iterations,feasible,decode_success,predicted_class,correct,clean_predicted_class,clean_correct,psnr,ssim
58a50bb9615a2caf,4,direct_bpp:0.25,800,0.25,128,281c0d0a959857fec3a825e704c4c85e59b938de3bfd82da01f6669857c9a40c,0095d9107ef5a28f20ad6626eb7be0b050912b47de6b002d67105493ad86370e,789,0.24656249999999999,8,true,true,4,true,4,true,30.631772185774665,0.88342794212290787
58ae67abc0405f57,8,direct_bpp:0.25,800,0.25,128,91e8d6d03656b4688ec96d7c16575eff571091d0d9b4b866072aed163332d9be,42eeea965f75faa97654214daa98d76c1148b7234938db4b66b11575694bedaf,796,0.24875,15,true,true,8,true,8,true,20.212452424415392,0.50181357058668052
58b7446734d3e6b4,4,direct_bpp:0.25,800,0.25,128,5a61e0dac1038fd16b4e1c766702262681620d15bfa280392db5c5cf8f3dd779,6fd3f92cae56d162d501c98803b137158d8e1271b877854dcde3296a83b259bc,784,0.245,8,true,true,2,false,4,true,25.591067451662965,0.48831046204833006
58e15be5be7ce00d,5,direct_bpp:0.25,800,0.25,128,32eb844da57844719707dc3dd84cb8a579adc93eb7783d01956ca8201585a3b9,d1dda225a7c176cf147127bf8b10b0f02f267b0603c9c82c20774ee2d349cb4b,778,0.24312500000000001,24,true,true,5,true,5,true,25.451865494985352,0.67916402297198053
58ebd8b0b414f02d,5,direct_bpp:0.25,800,0.25,128,eb6da198098975e7f480a9e8250bf95a884d1463ab28ad1a270347944bd3410c,dee75ea85b5d4710d361e931692ea6fd79460372f99ec03acef2b22cf4ab8ae7,791,0.2471875,8,true,true,5,true,5,true,22.257352032972896,0.63817400728160023
592e87f9bad8fc70,3,direct_bpp:0.25,800,0.25,128,63b7f3370fa94eaf19a5540550852befc6cbbf22ecf3edaf33763e2a3f0fc576,cf5ed4dfa13af3a4581e0f59fcf781887aaceaa550c2e8622650af25de47ddbb,786,0.24562500000000001,8,true,true,3,true,9,false,22.793236552575689,0.67041143437508788
598700acb7d8aec5,5,direct_bpp:0.25,800,0.25,128,1c25ac5657b818b292484ff19cfaa6584ca82ee80cb38a5681dd39d04abe055d,ef1000ba1a4588c5387d994ce48c476e040c7deae614551972abe85fe7236fa7,758,0.236875,24,true,true,0,false,8,false,23.539768065825207,0.67133188460351845
59acfebf3ab4d7fb,3,direct_bpp:0.25,800,0.25,128,1722890ccd8198e6f1efa988d0f7742cca777fdc0f88c4960c2c4ecf559d6250,2601c544c72a93d0b28b57007af9be0820a8fe353f961f3203a9b3e6d75a74cb,790,0.24687500000000001,8,true,true,3,true,3,true,24.569633175377561,0.62224514794388419
5a2e3570965b6e50,1,direct_bpp:0.25,800,0.25,128,052688b0e973cfcf4f047083d2805ab2f0db4558b115a8365dca57155702fd1a,9b550011c775bc4156e1c07caf3a99d5b0042d458375cac64a551ae37f77c90e,790,0.24687500000000001,8,true,true,1,true,1,true,23.786205908142051,0.57904403108547775
5a47c45048aaf06a,0,direct_bpp:0.25,800,0.25,128,49c0448e749ed1651680c1548cac0687364f00d41a1613101d4356dd0339c066,f69aa7dcb7f182005c6d74cf2709971c0ffa348a0fb614ea5ae14c09588a772c,779,0.2434375,24,true,true,0,true,0,true,23.691066684496182,0.64834518114478767
5a7f33f21466a093,2,direct_bpp:0.25,800,0.25,128,263411e9985c392ae0f0e5c4c47284597910e477eabbabb8d71f608675b15a26,f4c5632bcc1fffedefaf28c2db9db969abc0c9a081280ee5681dbf84e47608de,784,0.245,8,true,true,2,true,2,true,26.289921868562818,0.7238869008589196
5ba9c95708d7dda7,8,direct_bpp:0.25,800,0.25,128,d6405acd3a9dff0dbecbd6635110b791d6c6264cf9445593b755247f78b3fb12,5b5ea18871ed6498ae7e8e7f959bb27b4cb8ef3d09f9470aba777748f386e3d4,789,0.24656249999999999,8,true,true,8,true,8,true,29.909718047182668,0.77945145806229421
5c14c412819c505a,2,direct_bpp:0.25,800,0.25,128,fe466d403a31a4ebd3227de1c0067cc00c83bcff21a6e4ddda633e24d54acd15,8424c6bd87505399bbed83ab6987319d70ee0949ab5df6f3a156491fc2617096,794,0.24812500000000001,13,true,true,2,true,6,false,19.997405895468781,0.47185427382238992
5c3b8b8f2b7a636d,9,direct_bpp:0.25,800,0.25,128,2c9a5a7e8074d1e4b8362a3aa64975805f79d043849678c18d90b802f3f44f79,8daf81ff3789c9c3b698c094d49dc48da42b83c6b03259fa8e23af4a65688625,798,0.24937500000000001,16,true,true,9,true,9,true,24.7496905833993,0.84907352081216614
5d3c4dd6b66cc70a,9,direct_bpp:0.25,800,0.25,128,17b6f4682ef7f412cb81170f3e003951add88d42dec269e29e88baef6562f816,2d5ec00d359f586ba5554917c3c352d33f0f69f6cabb988cb24d1636d8d670ca,773,0.24156250000000001,24,true,true,9,true,9,true,26.436118358807704,0.84098639357704885
5ddd333cdc03dc5b,8,direct_bpp:0.25,800,0.25,128,23ed861511707964f32048fdeb02faa9fd3caae9b4bc492c0c151f016d228405,4cdec0f4eb48218bebecf243de164c1949004492f20b51dd6736ecc5eb0a8ab5,791,0.2471875,8,true,true,8,true,4,false,28.572045120927434,0.80624405269069455
5df8d9673eea370a,4,direct_bpp:0.25,800,0.25,128,b0402046d781ad39c6ad79d199d9da3329e484faaec384ee90c265a2c5f5f6fe,8981677eb95b4a690ac8e1c2d0ab26ae32ead547c2e18ad34efe8c037650d203,791,0.2471875,8,true,true,5,false,4,true,22.691007823340939,0.53262519815135823
5dfdde9b3fa25b9b,0,direct_bpp:0.25,800,0.25,128,daebddf8843cdcbaa6023c5c6427c77c3f057e0d78bd96faf4bc4d7fd3b0d009,6bce519f8245af8d6baf6d453bcce1aa5a7694f0552471d30ff01869da19d632,791,0.2471875,8,true,true,0,true,0,true,22.653184753677593,0.63683389794095724
5e0e6d45d15756e1,7,direct_bpp:0.25,800,0.25,128,1568df57ae3246bc7a6807b6405bb4ad33b41aa35d52fa2f698e61c819d68810,ea1c78c4aca095411332a37e337879aeda714d41c1b2cddf4fb2115f25cf8714,753,0.23531250000000001,24,true,true,6,false,6,false,22.026147916569968,0.49847547349951699
5e4bf027d075523d,1,direct_bpp:0.25,800,0.25,128,e283d2a13006212467fdfc0716db73a027896df55e42a42a78d361d6c0b87dc8,217b5603d859254386055b7d2f8c88ac267c8aff31b39e2569ac0cc7cba33e9a,789,0.24656249999999999,8,true,true,1,true,1,true,20.27842576460624,0.55555639988321526
5e62d0847773ee21,9,direct_bpp:0.25,800,0.25,128,ebbfeaba99ba9c7d27bb1a6418b85a817b2dbf68386cf06c90a67dfc8f98a0b6,850bc755ceaa2334d1f696585788feb371a16d6044c5ba97da18dd34f4b57682,794,0.24812500000000001,13,true,true,9,true,9,true,28.978928251135091,0.89757793145244802
5eb84e94ab31d52d,3,direct_bpp:0.25,800,0.25,128,af62ce7fe9de113cc598843c030117de1be610fddc423588409a8647175abb6e,285324c055e6b3b13e195a2e2c94a88c22154eb29768b1e880f6b1f22d979bf8,784,0.245,8,true,true,1,false,6,false,21.89921447784759,0.5612198058287553
5f0dce01ed822b48,1,direct_bpp:0.25,800,0.25,128,6db67bdf4e6169dc9b482209eccc724d48ef1d0266ecb7b928c528260bb8d512,c293eb88662049cfefc9fdd9634082118804feb8b069ad89431f51be40010012,799,0.24968750000000001,13,true,true,1,true,1,true,23.179272995660199,0.60114266109948788
5f2ad41be1d980e1,7,direct_bpp:0.25,800,0.25,128,4b08d92ec08bc4f2ce6f07fe43dc7ecebe5e14b9e481dab32d230ac9fd2f162f,67f4c3a4220531d6bf5a7c3b61e58d9ae9d7b90c4c85e1cb7ecb0b13d8ac8b85,790,0.24687500000000001,8,true,true,7,true,7,true,26.540142342556532,0.77008250844657467
5f450fab3eddf594,7,direct_bpp:0.25,800,0.25,128,a3cc921db79e167dc049fe0db723236ccf9045842875dff317032170c2042ddd,339a846b3e6211b722598b221197a8ca6404a381302c02507862b11299f5ba12,791,0.2471875,8,true,true,7,true,7,true,22.958455310349947,0.59563634357960749
5f814d687a20d52f,7,direct_bpp:0.25,800,0.25,128,ee4094b63452b7d879ebb94257cdc8211f52202444812b2b66de8226bb7c1b86,3b6b1d682ed227682aec5ec4339c93cf8f0889f91373f2647cee4c428eda1de1,789,0.24656249999999999,8,true,true,7,true,7,true,21.908773566757212,0.57941190250690222
5f82c86f861ffcd6,1,direct_bpp:0.25,800,0.25,128,2862b858a2422a54c4b348ee603cf9b66ab6b42ccb6997da8774d9a85b1e2a3a,c3d437001c87514b884a295766d1ef2a2ac6f3667896e2c3105dae2318aff85c,781,0.24406249999999999,24,true,true,1,true,1,true,24.415921777663804,0.61310122286806579
5fbce010b02abfc3,0,direct_bpp:0.25,800,0.25,128,059b511d7484ccfa20e00d7d4d11fbc64b4e73f58022358117a84d876f754993,c7ba1ab3608fa10ce6cba0436b9855f25b782cbddef1bbae1492ca2afcfd3e91,791,0.2471875,8,true,true,0,true,0,true,28.928957291921765,0.81989327471756202
5fbe08c96cd5db58,4,direct_bpp:0.25,800,0.25,128,3c09001b6748e820333aea639d34fde413b032d7ba8b80648e2abed54e92505d,36df653cc04e6e0bd5485d57c224bac3ed4b0a62c50888ba4c2596f0ea434761,798,0.24937500000000001,14,true,true,4,true,4,true,23.665384808759455,0.62084798158155674
617b4aaee5b3c4dd,9,direct_bpp:0.25,800,0.25,128,1a996d5fe624fcef65b10845a48c02b4103ff638664104c8a86960fe9d3c3b1d,8cff2be20f8d6d7ebd38aa8c50f2a339b2c48ce4034ea8c70825b3382de291c3,789,0.24656249999999999,8,true,true,9,true,9,true,29.823976334042179,0.86981788561891227
61bb2377739ba3a8,9,direct_bpp:0.25,800,0.25,128,7a40570437cf3559b7c8f6808e57f1ee07e304423bf6e1d9f78ef750626e5c1f,9dc9b4bb311546cd61b138b2a31960744e8e7fd345634d4f8916e12c521c8569,798,0.24937500000000001,14,true,true,6,false,9,true,22.629603615327802,0.56200058030713307
61db492075736cc5,1,direct_bpp:0.25,800,0.25,128,761f961961fb474b29c2d7731aaf66d283bd115053453c38811afe0453d23a94,6c09c50da599a9af34e6aef3f8d3bb984be57cb2b8a5ea1f8e27866c7e8b6283,763,0.2384375,24,true,true,1,true,1,true,22.062851050573876,0.55740801241207649
61e2aa3565181d3b,8,direct_bpp:0.25,800,0.25,128,b14a10d6f32282267db5bc16b33c42c0a7e32d652a6da5809ad9878ae5f0127a,9a2a2c3452d8d494b2a1f605feeb108a7c63dd6b9da302f9d5a08b72e0b2ff0c,789,0.24656249999999999,8,true,true,4,false,4,false,22.895817185162187,0.67061876106214224
61fc8be8c1073dea,1,direct_bpp:0.25,800,0.25,128,a56f2d2ba4bbf4ba2ae46944d03531cf06c5ce8799711fefc86eb13834bf8e51,fa087c55de629acfaf3f9ba91efc91a2de3b3e5a97908ae756fa462833939589,787,0.2459375,8,true,true,1,true,1,true,25.679078871579847,0.74609572314876649
621c59c5e51b50ff,2,direct_bpp:0.25,800,0.25,128,f31a1f88069408ae7de8127f85441346884f239fb25875a9fb6f585245b51bf2,416b6d63d453af3ae31d5b97d22cd275829de7e4282d3f0ee9a603853fc047ac,800,0.25,14,true,true,2,true,2,true,26.822306661068637,0.80464107351163239
624883a36b82a2c0,9,direct_bpp:0.25,800,0.25,128,7f8af89ac475bf2e6cffb9f73001002604697aa3001360edf87c871dae63bbd9,4a1fe8e872f184d2c5f2065741b8dbd0c47b90d2ba8af5594fc6d6905711611e,791,0.2471875,8,true,true,8,false,9,true,26.930390919957318,0.7196744539749792
62a8b39fcde64aad,0,direct_bpp:0.25,800,0.25,128,fab7d6403c90e5fcff1c1baa0b74817608adce348bf61e3710548c80f466e04d,1f7410e8fdeb227b88abfa4fd04e84e408edfa70d6807a23bd5175a1c50eac6f,796,0.24875,13,true,true,0,true,0,true,26.03150603219564,0.79221734052516402
631e6414bcd6990a,6,direct_bpp:0.25,800,0.25,128,9799056371bf015b5d41356cb37111f48e9a1754f5b0076a84834a19ca001596,a18c5db8f6a290b248dea7c7ec29fe47edf29f0436f933116f3e97c7b04bd4f9,741,0.2315625,24,true,true,6,true,6,true,20.649257658249297,0.61306702368960819
63ac4a223fbdc12b,7,direct_bpp:0.25,800,0.25,128,fffea2b46ac2f019cf9476faaec8514f92b4e7c4f39db37dc88406935297686a,b9f9585083ab1fbbb9619eada55f9921a63d26195239c8edad330a7e2c5da5da,799,0.24968750000000001,14,true,true,7,true,7,true,19.551028999861536,0.70824339075429743
640651d0ae6b67ef,6,direct_bpp:0.25,800,0.25,128,b27dc74ca07bf0d675d9cff177643a8332e4a8c5163d634a01975d91151d9b6d,a16bc6e71bd879c19838e642371dd26da9fcbae8dd49c72534efc61b9a3af961,784,0.245,8,true,true,6,true,6,true,22.335797614156387,0.67871661460743182
641f12a3eaa61ef1,9,direct_bpp:0.25,800,0.25,128,361dc4ef5fbc4a6a319cea7b5318168b9202ffcb649fa17850320cad224d8fa1,a9ccd2eaefbbafc5f305ae8a9dda9ed5a415c687b7ffe4f7c79b5318c57af603,781,0.24406249999999999,24,true,true,9,true,9,true,33.085340829527006,0.91095922434671817
642566bd49a28905,1,direct_bpp:0.25,800,0.25,128,5cc2afdc15d69a79f7056386f9777d175df9790aa08f1fa2dea6f615cddfea76,26c8a84b4baceba3abff1e4110e23b92b314aec90e5a296cdb00995174759a99,795,0.24843750000000001,14,true,true,1,true,1,true,18.785024990910905,0.44139391905493958
642f14692d27df69,2,direct_bpp:0.25,800,0.25,128,f68e25b12dd0ff85ca7d98df88eddccd6bba728b9e5c11ec5d50034a07d264d5,3fe806a6f3d97bfbecfec02cb9686bd4583c83c318f9a86b8482f1df0a0b7880,791,0.2471875,8,true,true,2,true,2,true,25.375770377196552,0.76357915823047995
643aedf353cd2827,0,direct_bpp:0.25,800,0.25,128,dd9d3c1d29ed3a0834bbcbf7ab47820b84620bdbb27f4aab6370f33db0a1980a,11f1ab1414f4182ccc16c2223eac8cdb0e1d136ba114512cb00ade93a110f73b,795,0.24843750000000001,13,true,true,0,true,0,true,22.842162143881946,0.62770531221257209
646cbfbc020d9d39,9,direct_bpp:0.25,800,0.25,128,7b77601502709ea7068e46728cb220c3c58b8a2cc7b14f2e186da295e8b2f5a2,46ab784b00a8cd0f4e7dab88a4e63ce795a58992c511d6051259ee4279c938b7,790,0.24687500000000001,8,true,true,9,true,9,true,23.932611679491401,0.64130378086099993
647288abaa6bc6e8,4,direct_bpp:0.25,800,0.25,128,2f62070709cbfbb89ce7992d028997508b457b9bc254580b9dd0ca12389963f5,50ec90de0f128ca1e26dcce8819ee1ddc813d501a51f3733770e26f20c6de5d8,788,0.24625,8,true,true,4,true,4,true,26.422052360446642,0.78074668234071964
64831bdb8a1dc8c0,1,direct_bpp:0.25,800,0.25,128,f708914c704124885d100c456161ce22c5ca6d48833cb4ebd08b102c3f5d2bad,4af01988ca43ee8bf53de725b9aa20af2b71a0f1f05acea1158364ebe57b7ab0,790,0.24687500000000001,8,true,true,1,true,1,true,25.869377351552036,0.72797558215716796
64bf230ca72b9eb9,2,direct_bpp:0.25,800,0.25,128,a31b0540d4b9e01dff4db38a5d4c012e844d44c9cda8958e8ed94a0e9eb1c6dc,e457251353549789d5064a836fc767b786d6c0521f2eb242959791c36cc0b811,748,0.23375000000000001,24,true,true,2,true,2,true,23.001500074839022,0.72034430283842488
64f86c5a1ff55385,3,direct_bpp:0.25,800,0.25,128,16e71ddfb4af14de20908fcd2542daafc74fab2c51460dc6b718df372564a9e4,0eee0175001c84d578f12ffc4aa1493eaed526ddd09d05eed38f6a992bf1eae0,791,0.2471875,8,true,true,1,false,3,true,27.304528840530764,0.85737169295663562
65969c0c1636e238,5,direct_bpp:0.25,800,0.25,128,f086af7b00aa90fcd2b13d1bd3855b7309565324f4d3e457fc986cdf61cebbc7,703813c6a494b9441635710fd58c33c3ade60643eee01e633dd2f3e0722c24c0,735,0.22968749999999999,24,true,true,5,true,5,true,20.387655795443212,0.6596311379465013
6598ae548edcb722,6,direct_bpp:0.25,800,0.25,128,b851fc418e668701be0ada03d6350399b3ac4ac1a044ba04cb47e34d375167c9,8c9cab5969b43329e6848517bedfe1a374bc4b97d262aab4aa369d0c918fb7ed,794,0.24812500000000001,12,true,true,6,true,6,true,24.756556175009234,0.7501337940200502
66042973c81dabe0,7,direct_bpp:0.25,800,0.25,128,7b8fe947327e72a6d2e1192b787c2e8131aba322669ed2cc56a2c1fc7b67e6ac,ddb26711a1fd3e7842831a7bb92d223cc3e657c36eadaf592b6786fcb0c8b1b3,784,0.245,8,true,true,7,true,7,true,21.051565164511,0.60313638034498995
66588e68491bfe86,5,direct_bpp:0.25,800,0.25,128,3893f9ec90bd1be49f8478752a52a5a8faeb6ae65ec164508b9b782b08a0126d,0f8b86607e72c6cab603d52c9a7596a941ec5f23b262f6882db2b0d48d93a09f,790,0.24687500000000001,8,true,true,9,false,9,false,21.604799348888861,0.66398456659990901
665d1c2664810184,8,direct_bpp:0.25,800,0.25,128,f71b6415762e168f85de15d665c74149721845516fbdc7e67cf11af75f80ffe8,87bbf081ec7b848b46fdc1e673b8785f5a0112eea71f13f2de1335c57985c514,783,0.2446875,24,true,true,8,true,8,true,26.092969940555463,0.672192060987161
66d71a7ccd2175e2,6,direct_bpp:0.25,800,0.25,128,fcffd31e4889be3c30893d31024baf12b637a90f3ec15795395a2a647936a217,68cabfa789a1f5da9daad21d5e4556a536a9c0c1c2d8036c9e9f06d0f2943b9d,764,0.23874999999999999,24,true,true,5,false,6,true,20.72144997473535,0.64108655193919251
67193848e221a9a2,7,direct_bpp:0.25,800,0.25,128,a0ab12ee490f4895e21400fbec21b989313bf8a93f0ece4a5b4e92693f176e2a,fc2bb8da861ea35388d133356667e6954a2aaca3f81f3a0b77f7555287dcdf7c,772,0.24124999999999999,24,true,true,7,true,7,true,23.158081044576036,0.64216463554975445
677a9e54e61133b5,3,direct_bpp:0.25,800,0.25,128,c676f1d029441c63ced81512c4a0e04a30a1302d316fbabb334d89f2be627b6b,963fde4f23a77f5a13bc30daf791d6186f2f158561e679f317fe4528666604a3,779,0.2434375,24,true,true,3,true,3,true,25.401512778392838,0.89405123028183453
684ce99261364da7,4,direct_bpp:0.25,800,0.25,128,c9c1dd3c1efa01ad7f529787fc1250e368a04c141b95b11af0898aa402ff63cf,5296937133d50394494d797c8535cd3ccae374b7806a5687141528813ed85d7d,785,0.24531249999999999,8,true,true,3,false,3,false,28.05950211784776,0.82910565216548926
686fed152d78d638,5,direct_bpp:0.25,800,0.25,128,55513b5344b76cb1c3e22ecf9df0419eb86d54576a58f3c3e69fb35f9dda8516,f47d0de0b2c369c2bbd53a4f6e4f252c045c54c5a290a712858568d405ac9f37,786,0.24562500000000001,8,true,true,5,true,5,true,18.055324861386957,0.53280043739044813
688d001098913929,0,direct_bpp:0.25,800,0.25,128,bc1cf636c2a96eb12c68c26c9422a4a5f211adefba76624e14c7cd88689dd32f,759e7ca3f51dc606dadf9be5674dd7bf0caf85f2eb1958896887b4a118f58329,791,0.2471875,8,true,true,0,true,0,true,26.056607300359499,0.77217008426171851
68cd1f403f7b767a,7,direct_bpp:0.25,800,0.25,128,fb7f212d0f5d547a38f0389a9944153e8c53d4560c90e3390c2317dd733785a1,6e393c939afca8a0351ba97942a75d53fb462dfda8858a1d3a2d7983cc708b52,800,0.25,16,true,true,7,true,7,true,22.274308280287151,0.55105459929895284
693087685064a3a4,6,direct_bpp:0.25,800,0.25,128,bcc77dc18a83ea3c0eec633ce5f8acd20ec4c281bd99ed344152c8a4074b68eb,7f441563e419d1b4188da515157642dc4fca3a98ddc6a2a2ed00c254437acc32,790,0.24687500000000001,8,true,true,6,true,6,true,23.586832310108363,0.66731631814910264
69448d3c2b027425,5,direct_bpp:0.25,800,0.25,128,f6b2ed7b4e843597a689ebe39ad8682df1ed4b46bb4e9d07cfa1d49489a89434,e187df68365a106f4f0da94ac307affe80ccbad64124b7ba3ea3cb70db3fc11c,793,0.24781249999999999,15,true,true,5,true,5,true,19.372118029148531,0.51101753221778023
696e0a867392124a,5,direct_bpp:0.25,800,0.25,128,c7ae1ec67671bdb60e9561fbe0b418fd3a733ccb5db18043e4256558c1c16ee5,2e4af0060b9bd0c70de96501180c15866bc2914a91533e079e994a52ece96a61,799,0.24968750000000001,14,true,true,5,true,5,true,20.828857413045363,0.66812898530721476
69b491aedd2bc844,8,direct_bpp:0.25,800,0.25,128,43ff947bb316f21003bb0442a00a53a54f60a58fc8e8f6824abc774801f05af8,6f543d1bd05ec84407aa5ee24ffb8048ff624e2f9197fae9798bccae6ea86cb2,756,0.23624999999999999,24,true,true,8,true,8,true,24.720129565212634,0.70775362458434665
69bbe4028cfd1745,1,direct_bpp:0.25,800,0.25,128,0736b1d461ccc83886c02e54895edb6bdb858c1dae3d24bb26cbed0f2e3d8901,7b18fa5a12b36db16b50f957e39988d455cb4e9b527d6ba13e65d1f3a593443b,800,0.25,14,true,true,9,false,9,false,29.755769425196572,0.83384724541012734
69da7bb2e4f385f7,7,direct_bpp:0.25,800,0.25,128,a37f994bc7898c0a2bfbf2f4b9b634295b389fd20ca40784a26db1b14836c512,2e19afc0aac47f8797e64c05df07b2f1dd74dd659cdf65c19671e0fbf95ad9b2,788,0.24625,8,true,true,8,false,6,false,25.95249891472718,0.75966158614162349
69fc1336359fc2f5,8,direct_bpp:0.25,800,0.25,128,a312b45e2711cc48e268cebda498e8dffe5a3c81eb14371472a4a4370163e1f3,23eac92216d17bbaec2820b423e0d52396501fd4b1c0ca436971dcedfc24bca3,773,0.24156250000000001,24,true,true,8,true,8,true,34.707823529545394,0.95545014688401864
6a31db13f7a1ec7e,3,direct_bpp:0.25,800,0.25,128,6b21ac593e4c523047a31167f6ab2dfc446d411830cdadd6d651aef31f7c2cd3,dc2c0b956a21628a942f5e29accb566690071f82afb0f0aec8fbe658f34d92fd,798,0.24937500000000001,13,true,true,3,true,3,true,30.915493644031827,0.90263198014118695
6a96874fb397a317,9,direct_bpp:0.25,800,0.25,128,c9abeee26f829283277f0a401ffae0ce87492f920b4d2ceaa5aefc3d7141c825,17e67502a3f6635c2684f7271b4940f7878dc12a643424357128a26bdc0cdaa9,787,0.2459375,8,true,true,9,true,9,true,32.407051437452623,0.89968862817286155
6ac543a6b79c0d17,2,direct_bpp:0.25,800,0.25,128,b992851f49e7863ba41b1776af400b05f6e2d56f84faf9a49d506583f91df230,30bf6675871901ce3626b464e80ef8f5c2865965285c5f57a8f0d55f02699122,778,0.24312500000000001,24,true,true,2,true,2,true,23.474269102545851,0.67932793848861184
6ae9a7721e82b0fd,0,direct_bpp:0.25,800,0.25,128,b83281ead7b42b8030363271b72ec2831ea5277cae97c803a586a19e6daa3d52,7933565746e40127a5b6d93e6066e21f9697e279ccdd0d8997ab2cad2bc4fff1,789,0.24656249999999999,8,true,true,0,true,0,true,22.405315028343406,0.63682472205716478
6ae9cc26f973cfa3,8,direct_bpp:0.25,800,0.25,128,56f57db6eee0a15ec25277b49a9baa78659825ea621104fab23abbd474c91cc9,016cbaff7b2d77d6b8428677155f6672056d4248e467a6389a14b1e76ebae64c,790,0.24687500000000001,8,true,true,8,true,8,true,27.364198012723534,0.58328060617585409
6b59c73b38e77947,2,direct_bpp:0.25,800,0.25,128,52c765d5307e72b08512fece3df376f0da9f71434dfeedf4bc1943296cad6d8a,c16f3cd36973eb21d1b22988dc682765b75e9fcf2ebcf834257eaea3ce67a551,797,0.24906249999999999,15,true,true,2,true,2,true,21.751535057793994,0.80599879470595071
6c00ba9e4d2957a1,7,direct_bpp:0.25,800,0.25,128,2c1f96a4de340cacdd47bf625d81e1305635790779178f28f9f996a182171dd6,46d8acfa65f65cc3fbdd2f41168136b95b78bc038536c294f5cfe2c93c51186c,790,0.24687500000000001,8,true,true,1,false,7,true,19.321592946149181,0.50736933569407516
6c4086ec13b85694,4,direct_bpp:0.25,800,0.25,128,acaae343366a34e346771c39167b40b3cfa6f860b11fe5c2bb36dd1a019667af,857e6b1b0db0384c88edaef4a04c1d96e72444ab3011576d272b74f7c0fb8a3c,788,0.24625,8,true,true,4,true,4,true,21.001095178042672,0.65402127606590421
6c58592babe414b2,6,direct_bpp:0.25,800,0.25,128,59d7b879b57a9312daf36f0335301e7ff1eafd2d4a8b5c5e46e316b1cdf5ea9e,ea903acbc16af9b4f10b716a91034df3ee8838e05a4f102e05d77dff5a8ceef5,780,0.24374999999999999,24,true,true,6,true,6,true,22.312042382738419,0.59836542099809531
6c5ffd7f3d856f79,7,direct_bpp:0.25,800,0.25,128,7908c1d9196d10e62915b1709e5fbc8f291229ec6b13fc21e536b2f3cf4f30a0,7d94f43feff537a407e4616cb17083c3048d086ca313841c4c18249e76aa5ba3,790,0.24687500000000001,8,true,true,2,false,7,true,26.599996838638518,0.81677692426552617
6c6432fa4e18641f,5,direct_bpp:0.25,800,0.25,128,913dbd55a9373e1929c59d6c456e70467b12f492e2f8ddf8f85ac7005ffb66ad,a6e1fcfd7820042a9476466f567bdee1a54e58f8937cfffdab3c5d37fb16746a,784,0.245,8,true,true,5,true,5,true,18.80178105829707,0.57331710744853837
6c936ace4b7dd434,1,direct_bpp:0.25,800,0.25,128,436dbec95a231e66fcf200fcc271405f742d5cc4227a459723161f2658f208ca,9c838bdff4bf72ec1b97ec7a870a0d626688a82c4408ef7836c2d679009da192,790,0.24687500000000001,8,true,true,1,true,1,true,21.644275919196904,0.58230391610761323
6caabba1c6f2c2fb,4,direct_bpp:0.25,800,0.25,128,6911c50e02c6b15d05456b3628ccad26791c72c6587fdf792fb09a49a4088ad4,2673202a46e1417159b279dba00b757b20e4670d1f2f681f1183a1d6c699ab50,790,0.24687500000000001,8,true,true,4,true,4,true,23.095930329590711,0.6924572556245151
6cccff3d70fba899,3,direct_bpp:0.25,800,0.25,128,ff0afed1216cf3c3959cc563ca2d540396d5159e8334fa9d95d56f98a99a06cd,b5556594a093947e0173d604ed7ea7b6a67438ede7b8893614e88e41457fa5c6,788,0.24625,8,true,true,3,true,3,true,21.803398643325558,0.7414354647189948
6d2390b6b872cf55,8,direct_bpp:0.25,800,0.25,128,5026c4e584700564e25cce54a6d70315101cf10cc1f793a46f8da2220e993fb7,26bb0b39b2730a8267a07ce2145fbc10c0dd1d5f187f5e6b9a9aaf47bc3be044,791,0.2471875,8,true,true,8,true,8,true,30.210674241984709,0.83600488010600016
6d812ab33f89e598,2,direct_bpp:0.25,800,0.25,128,b21eb8e26838817df2eff55ceea4c62fed08b84a17840c322b09633b4276c688,28568ce7b51a1e45e7be37b68b9cc180e0d77da6e1f943dd8d4b388801d03867,784,0.245,8,true,true,2,true,2,true,26.415967883365941,0.81402825365289144
6d852ba8d542f7bc,0,direct_bpp:0.25,800,0.25,128,7203a8f6fdf118d6efd55a7fcdf4b1daa67a87dcad226484232e8824e2513269,4a2975d4044063796d3ce2312014e55e2f12a0dd218eea10c7cae8b08a926e15,787,0.2459375,8,true,true,8,false,8,false,25.372680090384844,0.64671682567865751
6db8fc5776f9dae7,2,direct_bpp:0.25,800,0.25,128,7458518c9c3ab25f83d8362f16cab684c9c766e9af525fbb830e780afe447668,9fd64c39e1f86dd4e3b5fcf653035a7204f8bdedc069b3932c181984b13637b0,783,0.2446875,24,true,true,2,true,2,true,23.041584653732645,0.73499870689386093
6e0dc4a0e5f20134,3,direct_bpp:0.25,800,0.25,128,88771ed1b5f96a06af3079d53746b3200d99830f71c2f194a953c72b2e8f04e9,bcb09fb7b5479189457fdc94b34ffcbc5946d2a355a89b3e0a6c71c7295a2a35,784,0.245,8,true,true,3,true,3,true,26.058824122371668,0.8600776083921865
